amenity,addr_city,name,x,y,geometry
residential areas,Manila,Manly Mansion,120.9890646,14.60102616,"POLYGON ((120.9889406 14.6009372, 120.9890651 14.6011756, 120.9891888 14.6011151, 120.9890642 14.6008767, 120.9889406 14.6009372))"
residential areas,Manila,,120.9880657,14.59940477,"POLYGON ((120.9879654 14.5994557, 120.9881532 14.5994484, 120.9881604 14.5994264, 120.988176 14.5993868, 120.988008 14.5993336, 120.9879654 14.5994557))"
residential areas,Manila,,120.98765,14.59923791,"POLYGON ((120.9875462 14.5994321, 120.9876117 14.5994559, 120.9877267 14.599124, 120.9877557 14.5990457, 120.9876884 14.5990223, 120.987666 14.599083, 120.9876594 14.5991007, 120.9876231 14.599207, 120.9875462 14.5994321))"
residential areas,Manila,,120.987945,14.59929744,"POLYGON ((120.9879393 14.59911, 120.9878131 14.5994719, 120.9879654 14.5994557, 120.988008 14.5993336, 120.988071 14.599153, 120.9879393 14.59911))"
residential areas,Manila,,120.9848463,14.59667164,"POLYGON ((120.9847317 14.5967237, 120.9848763 14.5967027, 120.9849659 14.5966904, 120.9849621 14.5966379, 120.9849413 14.59662, 120.9847546 14.5966483, 120.9847237 14.596675, 120.9847317 14.5967237))"
residential areas,Manila,,120.9845015,14.59640735,"POLYGON ((120.984431 14.5964864, 120.9845977 14.5964547, 120.9845721 14.5963283, 120.9844054 14.59636, 120.984431 14.5964864))"
residential areas,Manila,,120.9832877,14.59571721,"POLYGON ((120.983252 14.5958679, 120.9834229 14.5956347, 120.9833236 14.5955665, 120.9831526 14.5957997, 120.983252 14.5958679))"
residential areas,Manila,,120.9885808,14.59255614,"POLYGON ((120.988594 14.5924151, 120.9884439 14.5924237, 120.9884555 14.5926614, 120.9887758 14.5926403, 120.988768 14.5925296, 120.9886479 14.5925375, 120.9885998 14.5925407, 120.988594 14.5924151))"
residential areas,Manila,Alzate Building,120.9831991,14.6000897,"POLYGON ((120.9831549 14.6001611, 120.9832833 14.6001073, 120.9832434 14.6000183, 120.9831151 14.6000721, 120.9831549 14.6001611))"
residential areas,Manila,,120.9830671,14.60010721,"POLYGON ((120.9830246 14.6001824, 120.9831389 14.6001386, 120.9830938 14.6000254, 120.9830243 14.6000509, 120.983039 14.6000897, 120.9829969 14.6001066, 120.9830246 14.6001824))"
residential areas,Manila,,120.9818901,14.59683455,"POLYGON ((120.9821212 14.5970037, 120.98178 14.5965753, 120.9816591 14.5966654, 120.9820003 14.5970938, 120.9821212 14.5970037))"
residential areas,Manila,E. Vergel de Dios Building,120.9833257,14.59950663,"POLYGON ((120.9832658 14.5996239, 120.9833905 14.5996129, 120.9834022 14.5996019, 120.9834044 14.5995685, 120.9834053 14.5995281, 120.9833953 14.5993919, 120.9832342 14.5994115, 120.9832658 14.5996239))"
residential areas,Manila,,120.9823966,14.59851394,"POLYGON ((120.982377 14.5986294, 120.9824514 14.598621, 120.9824134 14.5983924, 120.9823432 14.5984106, 120.9823436 14.5984137, 120.982377 14.5986294))"
residential areas,Manila,,120.9830639,14.59932612,"POLYGON ((120.9829934 14.5993649, 120.9831424 14.5993445, 120.9831345 14.5992866, 120.9829842 14.5993089, 120.9829934 14.5993649))"
residential areas,Manila,San-Tan Building,120.9830297,14.59918031,"POLYGON ((120.9831234 14.5992052, 120.983113 14.5991291, 120.9829357 14.5991542, 120.9829493 14.5992328, 120.982971 14.5992294, 120.9831234 14.5992052))"
residential areas,Manila,,120.9827326,14.59780584,"POLYGON ((120.9828186 14.5977711, 120.98276 14.5976827, 120.9827334 14.597722, 120.9826365 14.5978611, 120.9827205 14.5979127, 120.9827308 14.5978989, 120.9828186 14.5977711))"
residential areas,Manila,,120.9855634,14.59557509,"POLYGON ((120.9854875 14.5956286, 120.9855086 14.5956271, 120.9855853 14.5956217, 120.9856465 14.5956174, 120.9856393 14.5955216, 120.9854803 14.5955328, 120.9854875 14.5956286))"
residential areas,Manila,,120.9856766,14.59545552,"POLYGON ((120.9856545 14.5955071, 120.9857255 14.5955116, 120.985721 14.5954698, 120.9857116 14.5954314, 120.9856656 14.5953848, 120.9856214 14.5954339, 120.9856419 14.5954671, 120.9856545 14.5955071))"
residential areas,Manila,,120.9872445,14.60008069,"POLYGON ((120.9872978 14.6000942, 120.987243 14.6000275, 120.9871913 14.6000672, 120.9872462 14.6001339, 120.9872978 14.6000942))"
residential areas,Manila,Velasquez Building,120.987541,14.60012133,"POLYGON ((120.9876269 14.6002568, 120.9876881 14.600192, 120.9874553 14.5999859, 120.987394 14.6000507, 120.9876269 14.6002568))"
residential areas,Manila,,120.9877127,14.59985155,"POLYGON ((120.9877828 14.5998484, 120.9877108 14.5997837, 120.9876426 14.5998547, 120.9877146 14.5999194, 120.9877828 14.5998484))"
residential areas,Manila,,120.9877181,14.60006855,"POLYGON ((120.9877531 14.6002131, 120.9878688 14.6001024, 120.9876772 14.5999264, 120.9875688 14.6000273, 120.9877531 14.6002131))"
residential areas,Manila,,120.9875687,14.59972205,"POLYGON ((120.9876388 14.5997189, 120.9875668 14.5996542, 120.9874986 14.5997252, 120.9875706 14.5997899, 120.9876388 14.5997189))"
residential areas,Manila,,120.9876079,14.60050916,"POLYGON ((120.9875665 14.6005925, 120.9877029 14.6005199, 120.9876494 14.6004258, 120.987513 14.6004985, 120.9875665 14.6005925))"
residential areas,Manila,,120.9876407,14.5997868,"POLYGON ((120.9877108 14.5997837, 120.9876388 14.5997189, 120.9875706 14.5997899, 120.9876426 14.5998547, 120.9877108 14.5997837))"
residential areas,Manila,Garido Boarding House,120.9872555,14.60071595,"POLYGON ((120.987242 14.6008259, 120.9873426 14.6007816, 120.9872669 14.6006041, 120.9871696 14.6006516, 120.987242 14.6008259))"
residential areas,Manila,(Chua),120.9873117,14.60042976,"POLYGON ((120.9872818 14.6005023, 120.9873896 14.6004417, 120.9873371 14.6003558, 120.9872359 14.6004196, 120.9872818 14.6005023))"
residential areas,Manila,,120.9879095,14.60000148,"POLYGON ((120.9879253 14.6000593, 120.9879722 14.6000182, 120.9878911 14.5999433, 120.987848 14.5999844, 120.9879253 14.6000593))"
residential areas,Manila,,120.9882422,14.59965045,"POLYGON ((120.9882646 14.5997557, 120.9883373 14.5997059, 120.9882198 14.5995452, 120.9881471 14.599595, 120.9882646 14.5997557))"
residential areas,Manila,,120.9877341,14.59973481,"POLYGON ((120.9878764 14.5997989, 120.9876529 14.599605, 120.987592 14.5996708, 120.9878155 14.5998646, 120.9878764 14.5997989))"
residential areas,Manila,(Chua),120.9874177,14.60029387,"POLYGON ((120.9874451 14.6004266, 120.9875317 14.600358, 120.9874748 14.6002907, 120.9874426 14.6003162, 120.987397 14.6002624, 120.9874633 14.6002099, 120.9874009 14.6001576, 120.9873127 14.6002412, 120.9874451 14.6004266))"
residential areas,Manila,(Chua),120.9871874,14.60024871,"POLYGON ((120.987327 14.6003367, 120.987131 14.6000726, 120.987074 14.6001196, 120.9871143 14.6001655, 120.9870674 14.6002041, 120.9872231 14.6004048, 120.987327 14.6003367))"
residential areas,Manila,PADPO Bldg.,120.9842223,14.59621689,"POLYGON ((120.9841268 14.5962822, 120.9843228 14.5962648, 120.9843197 14.5961561, 120.9841256 14.5961637, 120.9841268 14.5962822))"
residential areas,Manila,,120.9857715,14.59889221,"POLYGON ((120.9856863 14.5988977, 120.9858391 14.5989443, 120.9858565 14.5988864, 120.9857037 14.5988403, 120.9856863 14.5988977))"
residential areas,Manila,,120.9860034,14.59968662,"POLYGON ((120.9860057 14.5997704, 120.9860535 14.5996182, 120.9860013 14.5996028, 120.9859534 14.599755, 120.9860057 14.5997704))"
residential areas,Manila,Padilla House,120.9858957,14.59841537,"POLYGON ((120.9858969 14.5983105, 120.9858253 14.5985131, 120.9858876 14.5985342, 120.985967 14.598319, 120.9859176 14.5983004, 120.9858969 14.5983105))"
residential areas,Manila,,120.9853246,14.59680118,"POLYGON ((120.9851416 14.5968667, 120.9854981 14.5968438, 120.9855169 14.5967331, 120.9851738 14.5967608, 120.9851342 14.596766, 120.9851416 14.5968667))"
residential areas,Manila,,120.9842297,14.5961125,"POLYGON ((120.9842028 14.5961376, 120.9842567 14.5961376, 120.9842567 14.5960874, 120.9842028 14.5960874, 120.9842028 14.5961376))"
residential areas,Manila,,120.9842863,14.59605135,"POLYGON ((120.9843085 14.5960252, 120.9842629 14.5960262, 120.9842641 14.5960775, 120.9843097 14.5960765, 120.9843085 14.5960252))"
residential areas,Manila,,120.9843019,14.59612095,"POLYGON ((120.9842826 14.5961416, 120.9843202 14.5961424, 120.9843212 14.5961003, 120.9842837 14.5960995, 120.9842826 14.5961416))"
residential areas,Manila,,120.9849363,14.5969257,"POLYGON ((120.9849956 14.5971476, 120.9849659 14.5966904, 120.9848763 14.5967027, 120.9849013 14.5968899, 120.9848755 14.5968931, 120.9849139 14.5971556, 120.9849956 14.5971476))"
residential areas,Manila,,120.9848522,14.5971148,"POLYGON ((120.9848065 14.5971691, 120.9849128 14.5971564, 120.984898 14.59706, 120.9847914 14.5970739, 120.9848065 14.5971691))"
residential areas,Manila,,120.98462,14.59715497,"POLYGON ((120.9845884 14.5972138, 120.9846696 14.5972017, 120.9846522 14.5970954, 120.9845978 14.5971054, 120.9845697 14.5971078, 120.9845884 14.5972138))"
residential areas,Manila,,120.9846299,14.59799502,"POLYGON ((120.9846925 14.5980642, 120.9846901 14.5979147, 120.9845755 14.5979293, 120.984559 14.5979619, 120.9845779 14.598074, 120.9846925 14.5980642))"
residential areas,Manila,Hotel 99,120.9843731,14.59772012,"POLYGON ((120.9844565 14.5978404, 120.9844045 14.597554, 120.9842853 14.5975759, 120.9842894 14.5975985, 120.9843446 14.5978897, 120.9844414 14.5978708, 120.9844565 14.5978404))"
residential areas,Manila,,120.9842338,14.59695329,"POLYGON ((120.9841985 14.5970251, 120.9842946 14.5970099, 120.9842691 14.5968806, 120.9841729 14.5968979, 120.9841985 14.5970251))"
residential areas,Manila,,120.9833029,14.59720352,"POLYGON ((120.9831899 14.5973415, 120.9832458 14.5973084, 120.9834574 14.5971411, 120.983397 14.5970631, 120.9831489 14.5972729, 120.9831899 14.5973415))"
residential areas,Manila,,120.984171,14.59758691,"POLYGON ((120.9840987 14.597658, 120.9842669 14.5976253, 120.9842433 14.5975171, 120.9840767 14.5975465, 120.9840987 14.597658))"
residential areas,Manila,Demetria,120.9841595,14.597461,"POLYGON ((120.9840762 14.5975452, 120.9842438 14.5975162, 120.9842381 14.5974867, 120.984265 14.5974819, 120.9842438 14.5973779, 120.9840754 14.597407, 120.984059 14.5974451, 120.9840762 14.5975452))"
residential areas,Manila,,120.9842061,14.59770132,"POLYGON ((120.984123 14.5977786, 120.9843123 14.5977448, 120.9842894 14.5976232, 120.984099 14.5976592, 120.984123 14.5977786))"
residential areas,Manila,Santos Bldg,120.9843136,14.59742079,"POLYGON ((120.9842661 14.5974814, 120.9843836 14.5974608, 120.9843677 14.597382, 120.9843441 14.5973619, 120.9842454 14.5973782, 120.9842661 14.5974814))"
residential areas,Manila,Grand Circle Condominium,120.9829772,14.59943025,"POLYGON ((120.9828066 14.5993927, 120.9828324 14.5995133, 120.9830133 14.5994861, 120.9831617 14.5994638, 120.9831593 14.5994459, 120.9831382 14.5994491, 120.9831254 14.5993479, 120.9828066 14.5993927))"
residential areas,Manila,CityState Hotel,120.9840216,14.59942767,"POLYGON ((120.9839089 14.5993531, 120.9839217 14.5994552, 120.9839312 14.5995322, 120.9840808 14.5995188, 120.9841031 14.59951, 120.9841169 14.599498, 120.9841279 14.5994793, 120.9841326 14.5994575, 120.984108 14.5993177, 120.9839089 14.5993531))"
residential areas,Manila,GUI,120.9830535,14.59925738,"POLYGON ((120.9829842 14.5993089, 120.9831345 14.5992866, 120.9831234 14.5992052, 120.982971 14.5992294, 120.9829842 14.5993089))"
residential areas,Manila,,120.9852681,14.59918315,"POLYGON ((120.9851926 14.5992701, 120.9852583 14.5992867, 120.9852859 14.5991762, 120.9853436 14.5991916, 120.9853638 14.5991312, 120.9852445 14.5990973, 120.9851926 14.5992701))"
residential areas,Manila,,120.9850105,14.5987256,"POLYGON ((120.9848839 14.5987419, 120.9851059 14.5988079, 120.9851372 14.5987093, 120.9849152 14.5986433, 120.9848839 14.5987419))"
residential areas,Manila,,120.985509,14.59889637,"POLYGON ((120.9854396 14.5989445, 120.9855371 14.5989744, 120.9855785 14.5988483, 120.985481 14.5988183, 120.9854396 14.5989445))"
residential areas,Manila,,120.9850051,14.59883571,"POLYGON ((120.9849333 14.5988736, 120.9850717 14.5988846, 120.985093 14.5988174, 120.9849388 14.5987742, 120.9849333 14.5988736))"
residential areas,Manila,,120.9854009,14.59924315,"POLYGON ((120.9853293 14.5993206, 120.9854102 14.5993467, 120.9854725 14.5991657, 120.9853916 14.5991396, 120.9853293 14.5993206))"
residential areas,Manila,,120.9851491,14.59880517,"POLYGON ((120.9850863 14.5988847, 120.9851554 14.5988905, 120.9852087 14.5987305, 120.9851496 14.5987111, 120.9850863 14.5988847))"
residential areas,Manila,,120.9852741,14.59881838,"POLYGON ((120.9851735 14.5988605, 120.9853295 14.5989092, 120.9853747 14.5987762, 120.9852188 14.5987276, 120.9851735 14.5988605))"
residential areas,Manila,D. N. Venegas Building,120.9829416,14.60016673,"POLYGON ((120.9829046 14.600221, 120.9829621 14.6002001, 120.9830066 14.6001838, 120.9829787 14.6001124, 120.9828768 14.6001497, 120.9829046 14.600221))"
residential areas,Manila,Tennyson Heights,120.9900203,14.59752744,"POLYGON ((120.9896955 14.5976555, 120.9899227 14.5975995, 120.989922 14.5975747, 120.9904625 14.5976049, 120.9904778 14.597492, 120.9897962 14.5974282, 120.9897047 14.5974216, 120.9896706 14.5974177, 120.9896681 14.5975575, 120.9896955 14.5976555))"
residential areas,Manila,Ocampo Pagoda,120.985814,14.59989392,"POLYGON ((120.9857088 14.5999872, 120.9859006 14.6000024, 120.9859062 14.5999365, 120.9858814 14.5999345, 120.985894 14.5997854, 120.9857511 14.5997741, 120.9857371 14.5999395, 120.985713 14.5999376, 120.9857088 14.5999872))"
residential areas,Manila,,120.986773,14.59995028,"POLYGON ((120.9866961 14.5999576, 120.98679 14.6000232, 120.9868499 14.5999429, 120.986756 14.5998774, 120.9866961 14.5999576))"
residential areas,Manila,,120.9860289,14.60080402,"POLYGON ((120.9859609 14.6007453, 120.9859532 14.6008532, 120.986097 14.6008627, 120.9861047 14.6007549, 120.9859609 14.6007453))"
residential areas,Manila,,120.986236,14.60081722,"POLYGON ((120.9861274 14.6007568, 120.9861212 14.6008657, 120.9863447 14.6008777, 120.9863509 14.6007687, 120.9861274 14.6007568))"
residential areas,Manila,,120.9858375,14.60039413,"POLYGON ((120.9857767 14.600471, 120.9858873 14.6004781, 120.9858983 14.6003173, 120.9857878 14.6003101, 120.9857767 14.600471))"
residential areas,Manila,,120.985417,14.60000602,"POLYGON ((120.9852783 14.6000887, 120.9855076 14.6001372, 120.9855559 14.5999233, 120.9853265 14.5998749, 120.9852783 14.6000887))"
residential areas,Manila,,120.9847846,14.59940185,"POLYGON ((120.9847495 14.5994253, 120.9848242 14.5994171, 120.9848197 14.5993784, 120.984745 14.5993866, 120.9847495 14.5994253))"
residential areas,Manila,,120.9857982,14.60007788,"POLYGON ((120.9857098 14.600183, 120.9857612 14.6001858, 120.9857648 14.6001237, 120.9858943 14.6001308, 120.9859013 14.6000124, 120.9857203 14.6000025, 120.9857098 14.600183))"
residential areas,Manila,,120.9871648,14.60050878,"POLYGON ((120.9871615 14.6005611, 120.9872152 14.6005285, 120.9871687 14.6004563, 120.9871142 14.6004897, 120.9871615 14.6005611))"
residential areas,Manila,,120.9850403,14.60045188,"POLYGON ((120.9849984 14.6005013, 120.9850541 14.6005147, 120.9850857 14.6004058, 120.9850218 14.6003907, 120.9849984 14.6005013))"
residential areas,Manila,,120.9859569,14.6004318,"POLYGON ((120.9859007 14.6004866, 120.9860043 14.6004939, 120.9860132 14.600377, 120.9859096 14.6003697, 120.9859007 14.6004866))"
residential areas,Manila,,120.9848251,14.59950175,"POLYGON ((120.9848032 14.5995268, 120.9848512 14.5995227, 120.984847 14.5994767, 120.984799 14.5994808, 120.9848032 14.5995268))"
residential areas,Manila,,120.9847814,14.5993272,"POLYGON ((120.9847479 14.5993596, 120.984824 14.5993473, 120.984815 14.5992948, 120.9847389 14.5993071, 120.9847479 14.5993596))"
residential areas,Manila,FLC Building,120.9868145,14.60058348,"POLYGON ((120.986724 14.6006933, 120.9869596 14.6006412, 120.9868529 14.6004931, 120.9868068 14.6004655, 120.9867302 14.6004782, 120.986724 14.6006933))"
residential areas,Manila,,120.9856214,14.59956859,"POLYGON ((120.9855309 14.5995128, 120.9855137 14.599563, 120.9857109 14.599625, 120.985728 14.5995728, 120.9855309 14.5995128))"
residential areas,Manila,,120.9861017,14.5994475,"POLYGON ((120.9860514 14.5994996, 120.9861032 14.5995188, 120.986152 14.5993954, 120.9861002 14.5993762, 120.9860514 14.5994996))"
residential areas,Manila,,120.9856366,14.5992773,"POLYGON ((120.9855533 14.5993002, 120.985691 14.599343, 120.9857201 14.5992538, 120.9856634 14.5992368, 120.9855814 14.5992121, 120.9855533 14.5993002))"
residential areas,Manila,,120.987281,14.60122023,"POLYGON ((120.9872404 14.6012663, 120.9873431 14.6012277, 120.9873216 14.6011742, 120.987219 14.6012127, 120.9872404 14.6012663))"
residential areas,Manila,,120.9871315,14.6011189,"POLYGON ((120.9870708 14.6011673, 120.9872102 14.6011184, 120.9871923 14.6010705, 120.9870529 14.6011194, 120.9870708 14.6011673))"
residential areas,Manila,,120.9872536,14.60114675,"POLYGON ((120.9872113 14.6011906, 120.9873155 14.6011521, 120.987296 14.6011029, 120.9871919 14.6011414, 120.9872113 14.6011906))"
residential areas,Manila,,120.9870228,14.600257,"POLYGON ((120.9870104 14.6003218, 120.98709 14.6002462, 120.9870354 14.6001922, 120.9869557 14.6002678, 120.9870104 14.6003218))"
residential areas,Manila,,120.9861581,14.59930604,"POLYGON ((120.9861174 14.599343, 120.9861668 14.5993595, 120.9861989 14.599269, 120.9861496 14.5992526, 120.9861174 14.599343))"
residential areas,Manila,Granate Building,120.9867947,14.60099798,"POLYGON ((120.9867226 14.601033, 120.9868439 14.6010392, 120.9868595 14.6009635, 120.9867571 14.6009525, 120.9867226 14.601033))"
residential areas,Manila,,120.9869228,14.60106684,"POLYGON ((120.9868827 14.6009729, 120.9868731 14.6011418, 120.9869868 14.6011443, 120.9869464 14.6009766, 120.9868827 14.6009729))"
residential areas,Manila,,120.9854116,14.6014772,"POLYGON ((120.9853764 14.6015469, 120.9854881 14.6015006, 120.9854469 14.6014075, 120.9853352 14.6014538, 120.9853764 14.6015469))"
residential areas,Manila,,120.9853924,14.60208041,"POLYGON ((120.9853652 14.6021503, 120.9854647 14.6021066, 120.98542 14.6020105, 120.9853201 14.6020544, 120.9853652 14.6021503))"
residential areas,Manila,,120.9852348,14.60214107,"POLYGON ((120.9852001 14.6022145, 120.9853164 14.6021655, 120.9852681 14.6020672, 120.985154 14.6021169, 120.9852001 14.6022145))"
residential areas,Manila,,120.9851818,14.60158861,"POLYGON ((120.9851359 14.6016779, 120.9852818 14.6016129, 120.9852278 14.6014994, 120.9850819 14.6015642, 120.9851359 14.6016779))"
residential areas,Manila,,120.9853735,14.60241242,"POLYGON ((120.9853264 14.6024557, 120.9854382 14.6024056, 120.9854208 14.6023692, 120.9853089 14.6024191, 120.9853264 14.6024557))"
residential areas,Manila,Sinagtala,120.9854614,14.60169702,"POLYGON ((120.9853877 14.60179, 120.9855823 14.6017056, 120.9855352 14.601604, 120.9854624 14.6016356, 120.9853406 14.6016886, 120.9853877 14.60179))"
residential areas,Manila,"527 St. Claire Building, EEC Apartments",120.9913209,14.60129332,"POLYGON ((120.9912761 14.6011905, 120.9912101 14.6013268, 120.9913697 14.6013965, 120.9914289 14.6012576, 120.9912761 14.6011905))"
residential areas,Manila,Gotesco Twin Tower B,120.9852173,14.5909792,"POLYGON ((120.9854191 14.5909725, 120.9852424 14.5907853, 120.9850155 14.5909859, 120.9851922 14.5911731, 120.9854191 14.5909725))"
residential areas,Manila,Crown Tower,120.9895526,14.60519703,"POLYGON ((120.9893279 14.6052176, 120.9894108 14.6052952, 120.9894696 14.6053502, 120.9895389 14.6054151, 120.9897775 14.6051765, 120.9897038 14.6051075, 120.9896477 14.605055, 120.9895665 14.604979, 120.9894427 14.6051027, 120.9893279 14.6052176))"
residential areas,Manila,The Residences,120.9889304,14.60481558,"POLYGON ((120.9891088 14.60482, 120.988939 14.6046644, 120.9889162 14.6046435, 120.9887521 14.6048111, 120.9889447 14.6049877, 120.9891088 14.60482))"
residential areas,Manila,,120.9842827,14.5959263,"POLYGON ((120.9842362 14.5959581, 120.9843282 14.5959596, 120.9843293 14.5958945, 120.9842374 14.595893, 120.9842362 14.5959581))"
residential areas,Manila,Ed Mariz Seamen's Boarding House,120.9845317,14.59854627,"POLYGON ((120.9844753 14.598596, 120.9846024 14.5985762, 120.9845871 14.5984962, 120.9844619 14.5985164, 120.9844753 14.598596))"
residential areas,Manila,Escaldo Apartelle,120.9845472,14.59866526,"POLYGON ((120.9844911 14.5987533, 120.9846121 14.598735, 120.9846273 14.5987209, 120.9846034 14.5985775, 120.9844665 14.5985986, 120.9844911 14.5987533))"
residential areas,Manila,,120.9843023,14.59842949,"POLYGON ((120.9842732 14.5985454, 120.9843711 14.5985315, 120.9843321 14.5983127, 120.9842329 14.5983298, 120.9842732 14.5985454))"
residential areas,Manila,,120.9849059,14.59882144,"POLYGON ((120.984886 14.5988771, 120.9849205 14.5988742, 120.9849269 14.5987678, 120.9848905 14.5987687, 120.984886 14.5988771))"
residential areas,Manila,S & F Building,120.9846418,14.5981297,"POLYGON ((120.9846027 14.5981958, 120.9846939 14.5981929, 120.9846924 14.5980651, 120.984578 14.5980747, 120.9846027 14.5981958))"
residential areas,Manila,Boix House,120.9847329,14.5982655,"POLYGON ((120.9846016 14.5982028, 120.984624 14.5983384, 120.9848569 14.5983315, 120.9848477 14.598192, 120.9846016 14.5982028))"
residential areas,Manila,3 Scent Building,120.9858286,14.5985986,"POLYGON ((120.9857766 14.5986435, 120.9858386 14.5986654, 120.9858807 14.5985537, 120.9858187 14.5985318, 120.9857766 14.5986435))"
residential areas,Manila,,120.9856596,14.60042434,"POLYGON ((120.9855754 14.6004627, 120.9857331 14.6004687, 120.9857363 14.6003888, 120.9856003 14.6003738, 120.9855754 14.6004627))"
residential areas,Manila,Manchere Dormitory,120.9869466,14.60040405,"POLYGON ((120.9870612 14.6004746, 120.9869654 14.6003694, 120.9868594 14.6001735, 120.9867791 14.6002061, 120.9867716 14.6002762, 120.9868097 14.6002548, 120.9869044 14.6004119, 120.9869823 14.6005069, 120.9869502 14.6005229, 120.9869975 14.6006215, 120.9871193 14.6005625, 120.9870612 14.6004746))"
residential areas,Manila,,120.9844484,14.59813385,"POLYGON ((120.9845062 14.5980869, 120.984377 14.5981099, 120.9843886 14.5981793, 120.9845199 14.5981594, 120.9845062 14.5980869))"
residential areas,Manila,,120.9856452,14.59964275,"POLYGON ((120.9854368 14.5995525, 120.9854205 14.5996039, 120.9858537 14.599733, 120.9858701 14.5996816, 120.9854368 14.5995525))"
residential areas,Manila,,120.9873319,14.60016948,"POLYGON ((120.9873467 14.6001127, 120.987272 14.6001778, 120.9873172 14.6002263, 120.9873918 14.6001611, 120.9873467 14.6001127))"
residential areas,Manila,,120.9869515,14.60011278,"POLYGON ((120.9869342 14.6002015, 120.9870285 14.6000618, 120.9869688 14.6000241, 120.9868746 14.6001638, 120.9869342 14.6002015))"
residential areas,Manila,,120.9868812,14.6008639,"POLYGON ((120.98677 14.6009275, 120.9869438 14.6009417, 120.9869519 14.6007594, 120.9868548 14.600792, 120.98677 14.6009275))"
residential areas,Manila,,120.9877784,14.59992805,"POLYGON ((120.9877743 14.5999895, 120.9878416 14.5999208, 120.9877825 14.5998666, 120.9877152 14.5999353, 120.9877743 14.5999895))"
residential areas,Manila,901,120.9888111,14.60345718,"POLYGON ((120.9887412 14.6035745, 120.9889492 14.6034797, 120.9888812 14.6033399, 120.9886732 14.6034346, 120.9887412 14.6035745))"
residential areas,Manila,,120.9860529,14.59938076,"POLYGON ((120.986005 14.5994201, 120.9860662 14.5994402, 120.9861009 14.5993414, 120.9860398 14.5993213, 120.986005 14.5994201))"
residential areas,Manila,,120.9857294,14.59942089,"POLYGON ((120.9855011 14.5993816, 120.9859448 14.5995103, 120.9859607 14.5994621, 120.9855171 14.5993313, 120.9855011 14.5993816))"
residential areas,Manila,,120.9859826,14.59954826,"POLYGON ((120.9859282 14.5996156, 120.9859856 14.5996337, 120.9860372 14.599481, 120.9859798 14.5994628, 120.9859282 14.5996156))"
residential areas,Manila,,120.9851862,14.59845573,"POLYGON ((120.9850126 14.5983487, 120.9849814 14.5984311, 120.9853628 14.5985622, 120.9853925 14.5984824, 120.9850126 14.5983487))"
residential areas,Manila,,120.9858137,14.59963699,"POLYGON ((120.9857893 14.5996074, 120.9857761 14.5996472, 120.9858381 14.5996666, 120.9858514 14.5996268, 120.9857893 14.5996074))"
residential areas,Manila,,120.9861053,14.59924293,"POLYGON ((120.9860556 14.5992826, 120.9861099 14.5993052, 120.9861552 14.5992033, 120.9861008 14.5991807, 120.9860556 14.5992826))"
residential areas,Manila,,120.9857786,14.59871526,"POLYGON ((120.9857365 14.5987356, 120.9858004 14.5987553, 120.9858205 14.5986944, 120.985757 14.5986755, 120.9857365 14.5987356))"
residential areas,Manila,,120.9859282,14.59966395,"POLYGON ((120.9858966 14.5996299, 120.985882 14.5996736, 120.9859599 14.599698, 120.9859745 14.5996543, 120.9858966 14.5996299))"
residential areas,Manila,,120.9859113,14.59972578,"POLYGON ((120.9858724 14.5997317, 120.9859398 14.5997521, 120.9859502 14.5997198, 120.9858828 14.5996995, 120.9858724 14.5997317))"
residential areas,Manila,,120.9861065,14.60014847,"POLYGON ((120.9861278 14.6001807, 120.986133 14.6001201, 120.9860853 14.6001162, 120.9860801 14.6001769, 120.9861278 14.6001807))"
residential areas,Manila,,120.9875332,14.59988031,"POLYGON ((120.9876161 14.5998493, 120.987557 14.5997974, 120.9874503 14.5999114, 120.9875094 14.5999632, 120.9876161 14.5998493))"
residential areas,Manila,,120.9870294,14.60013023,"POLYGON ((120.9869742 14.6001646, 120.9870222 14.6001934, 120.9870847 14.6000959, 120.9870366 14.6000671, 120.9869742 14.6001646))"
residential areas,Manila,,120.9861915,14.60020325,"POLYGON ((120.986218 14.6002356, 120.9862232 14.6001757, 120.9861651 14.6001709, 120.9861599 14.6002308, 120.986218 14.6002356))"
residential areas,Manila,,120.9875923,14.59993215,"POLYGON ((120.9876752 14.5999011, 120.9876161 14.5998493, 120.9875094 14.5999632, 120.9875685 14.600015, 120.9876752 14.5999011))"
residential areas,Manila,,120.9872883,14.59999445,"POLYGON ((120.9872306 14.5999792, 120.9873047 14.6000501, 120.9873461 14.6000097, 120.987272 14.5999388, 120.9872306 14.5999792))"
residential areas,Manila,,120.9871083,14.60037035,"POLYGON ((120.9872073 14.6004103, 120.9871007 14.6002669, 120.9870094 14.6003304, 120.987116 14.6004738, 120.9872073 14.6004103))"
residential areas,Manila,,120.987474,14.59982848,"POLYGON ((120.987557 14.5997974, 120.9874979 14.5997456, 120.9873912 14.5998595, 120.9874503 14.5999114, 120.987557 14.5997974))"
residential areas,Manila,,120.9872863,14.59987555,"POLYGON ((120.9872151 14.5998883, 120.9872922 14.5999454, 120.9873575 14.5998628, 120.9872804 14.5998057, 120.9872151 14.5998883))"
residential areas,Manila,CHOCK POT,120.98527,14.60044777,"POLYGON ((120.9852019 14.6003536, 120.985157 14.6004693, 120.9853462 14.6005262, 120.9853974 14.6004561, 120.9852019 14.6003536))"
